iyear,imonth,iday,extended,governorate,city,longitude,latitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1_txt,gname,individual,weaptype,weaptype_txt,nkills
2014,1,30,0,North Sinai,Unknown,33.617577,30.608472,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Unknown,0,5,Firearms,1
2014,1,30,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Camp,Egypt,Unknown,0,6,Explosives,0
2014,1,31,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Ajnad Misr,0,6,Explosives,0
2014,1,31,0,Giza,Sixth of October,30.963032,29.997914,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2014,1,31,0,Giza,Unknown,30.634518,29.902568,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Camp,Egypt,Ajnad Misr,0,6,Explosives,0
2014,1,31,0,South Sinai,Unknown,33.833762,29.389289,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Officer,Egypt,Unknown,0,5,Firearms,1
2014,1,31,0,Giza,Unknown,30.634518,29.902568,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Camp,Egypt,Ajnad Misr,0,6,Explosives,0
2014,2,1,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75,Village/City/Town/Suburb,Neighborhood,Egypt,Unknown,0,6,Explosives,0
2014,2,2,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Bus,Egypt,Unknown,0,6,Explosives,0
2014,2,4,0,North Sinai,Qusaymah,34.222353,31.172832,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Patrol,Egypt,Unknown,0,6,Explosives,0
2014,2,6,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Club,Egypt,Unknown,0,5,Firearms,0
2014,2,6,0,North Sinai,Arish,33.800864,31.126646,0,0,2,Armed Assault,4,Military,36,Military Checkpoint,Roadblock,Egypt,Unknown,0,5,Firearms,0
2014,2,6,0,North Sinai,Unknown,33.613632,30.470624,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,2,6,0,North Sinai,Unknown,33.613632,30.470624,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,2,6,0,North Sinai,Unknown,33.613632,30.470624,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,2,6,0,North Sinai,Unknown,33.613632,30.470624,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,2,7,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Ajnad Misr,0,6,Explosives,0
2014,2,7,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Ajnad Misr,0,6,Explosives,0
2014,2,8,0,North Sinai,Gharouba,33.648028,30.46632,0,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Buses,Egypt,Unknown,0,6,Explosives,0
2014,2,9,0,North Sinai,Unknown,33.613632,30.470624,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Unknown,0,6,Explosives,0
2014,2,10,0,North Sinai,Unknown,33.77642,30.55503,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,2,11,0,North Sinai,Unknown,33.824881,30.692919,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,0
2014,2,12,0,Ismailia,Ismailia,32.271431,30.596139,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,5,Firearms,3
2014,2,13,0,Giza,Badrashin,31.253722,29.829254,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,5,Firearms,2
2014,2,15,0,Cairo,Nasr,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,"Civilians: Ramy Shehata, Hagar Mahrous, Dina Mahrous",Egypt,Unknown,0,6,Explosives,0
2014,2,16,0,South Sinai,Taba,34.895225,29.492057,1,1,3,Bombing/Explosion,18,Tourists,96,Tour Bus/Van,Tour Bus,South Korea,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,5
2014,2,20,0,Al Sharqia,Unknown,31.717315,30.730032,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,5,Firearms,1
2014,2,20,0,Al Sharqia,Zagazig,31.503929,30.589159,1,0,2,Armed Assault,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Barracks,Egypt,Unknown,0,5,Firearms,0
2014,2,20,0,Al Sharqia,Unknown,31.717315,30.730032,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Officer,Egypt,Unknown,0,5,Firearms,0
2014,2,22,0,Al Sharqia,Zagazig,31.503929,30.589159,1,0,1,Assassination,2,Government (General),20,Intelligence,Officer: Lieutenant Colonel Mohamed Eid Abdel-Salam,Egypt,Unknown,0,5,Firearms,1
2014,2,25,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,2,25,0,Al Sharqia,Zagazig,31.503016,30.587291,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Colonel: Mohamed al-Mehlawy,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,0
2014,2,28,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim extremists,0,6,Explosives,0
2014,2,28,0,Dakahlia,Mansoura,31.382121,31.038039,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Sergeant: Abdallah Metwally,Egypt,Muslim Brotherhood,0,5,Firearms,1
2014,2,28,0,Giza,Sixth of October,30.963032,29.997914,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,3,3,0,Beni Suef,Beni Suef,31.09818,29.080087,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Sergeant: Hassan Sayed Hussein,Egypt,Unknown,0,5,Firearms,1
2014,3,3,0,Aswan,Aswan,32.898328,24.089354,1,0,7,Facility/Infrastructure Attack,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,8,Incendiary,0
2014,3,4,0,Giza,Sixth of October,30.963032,29.997914,1,0,3,Bombing/Explosion,19,Transportation,105,Taxi/Rickshaw,Taxi,Egypt,Unknown,0,6,Explosives,0
2014,3,6,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2014,3,8,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Train Station,Egypt,Unknown,0,6,Explosives,0
2014,3,9,0,Al Sharqia,Zagazig,31.504066,30.576538,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,1
2014,3,10,0,North Sinai,Unknown,33.694858,30.361125,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Bus,Egypt,Unknown,0,6,Explosives,0
2014,3,11,0,North Sinai,Unknown,33.584154,30.58848,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,1
2014,3,11,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,7,Government (Diplomatic),46,Embassy/Consulate,Embassy,Israel,Unknown,0,6,Explosives,0
2014,3,13,0,Cairo,Cairo,31.334314,30.084628,1,0,2,Armed Assault,4,Military,35,Military Transportation/Vehicle (excluding convoys),Bus,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,1
2014,3,15,0,Qalyubia,Shubra el-Kheima,31.269641,30.135777,1,0,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Muslim Brotherhood,0,6,Explosives,6
2014,3,20,0,Cairo,Helwan,31.317676,29.854085,1,0,7,Facility/Infrastructure Attack,3,Police,22,"Police Building (headquarters, station, school)",Traffic Unit,Egypt,Muslim Brotherhood,0,8,Incendiary,0
2014,3,21,1,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Muslim extremists,0,13,Unknown,1
2014,3,21,0,Gharbia,Mahalla Abu Ali,31.170674,30.968777,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,8,Incendiary,0
2014,3,22,0,North Sinai,Arish,33.834471,31.078089,0,0,1,Assassination,6,Airports & Aircraft,44,Airport,Airport,Egypt,Unknown,0,6,Explosives,0
2014,3,23,0,Giza,Giza,31.185193,30.022924,0,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,University,Egypt,Unknown,0,6,Explosives,0
2014,3,24,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Muslim extremists,0,5,Firearms,1
2014,3,24,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,14,Private Citizens & Property,73,Vehicles/Transportation,Vehicle,Egypt,Muslim extremists,0,5,Firearms,2
2014,3,26,0,Qalyubia,Shubra el-Kheima,31.269641,30.135777,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,0
2014,3,30,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,1
2014,3,30,0,Ismailia,Ismailia,32.271459,30.596492,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Head of Criminal Investigation Branch: Mohamed Abdel-Salam,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,1
2014,3,31,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,3,31,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,3
2014,4,2,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Post,Egypt,Ajnad Misr,0,6,Explosives,1
2014,4,2,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Post,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,2,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,10,Journalists & Media,56,Other (including online news agencies),Journalists,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,2,0,Giza,Giza,31.185193,30.022924,0,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,Campus,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,8,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,Dormitory,Egypt,Unknown,0,6,Explosives,0
2014,4,9,0,Qena,Unknown,32.716429,26.154994,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,"Officers: Captain Mohamed Khallaf, Sergeant Ahmed al-Saghir",Egypt,Unknown,0,6,Explosives,0
2014,4,10,0,Giza,Sixth of October,30.963032,29.997914,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Captain,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,10,0,Giza,Sixth of October,30.963032,29.997914,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Square,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,10,0,Giza,Giza,31.185193,30.022924,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Mosque,Egypt,Unknown,0,6,Explosives,0
2014,4,11,0,Gharbia,Al-Mahalla Al-Kubra,31.170674,30.968777,0,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Muslim Brotherhood,0,5,Firearms,2
2014,4,12,0,Qena,Qena,32.716012,26.155061,1,0,3,Bombing/Explosion,1,Business,6,Medical/Pharmaceutical,Hospital,Egypt,Unknown,0,6,Explosives,0
2014,4,14,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,0
2014,4,15,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Post,Egypt,Ajnad Misr,0,6,Explosives,0
2014,4,15,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2014,4,16,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2014,4,18,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Kiosk,Egypt,Ajnad Misr,0,6,Explosives,1
2014,4,18,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Unknown,0,6,Explosives,0
2014,4,20,0,Cairo,Cairo,31.206674,30.139763,1,0,2,Armed Assault,2,Government (General),20,Intelligence,Intelligence Patrol,Egypt,Unknown,0,5,Firearms,2
2014,4,22,0,Giza,Sixth of October,30.963032,29.997914,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Church,Egypt,Unknown,0,6,Explosives,0
2014,4,23,0,Giza,Sixth of October,30.963032,29.997914,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Commander: Brigadier General Ahmed Zaki,Egypt,Ajnad Misr,0,6,Explosives,1
2014,4,27,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Unknown,0,5,Firearms,0
2014,5,2,0,South Sinai,El-Tor,33.622915,28.239797,1,1,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Joint Checkpoint,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,2
2014,5,2,0,South Sinai,Ras Jarah,33.781681,28.03129,1,1,3,Bombing/Explosion,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,1
2014,5,2,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Kiosk,Egypt,Unknown,0,6,Explosives,1
2014,5,2,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,1
2014,5,4,0,North Sinai,Arish,33.800864,31.126646,1,0,1,Assassination,12,NGO,61,Domestic NGO,Local Head: Reda Ramzi,Egypt,Unknown,0,5,Firearms,1
2014,5,9,0,North Sinai,Gora,34.131668,31.078333,1,0,2,Armed Assault,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",Peacekeepers,International,Unknown,0,5,Firearms,0
2014,5,11,0,North Sinai,Gora,34.146268,31.082872,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,5,Firearms,1
2014,5,13,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer: Lieutenant Ahmed Mohamed Ahmed,Egypt,Unknown,0,5,Firearms,2
2014,5,17,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,84,Political Party Member/Rally,Rally for Presidential Candidate: Abdel Fattah al-Sisi,Egypt,Unknown,0,6,Explosives,0
2014,5,17,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Unknown,0,5,Firearms,1
2014,5,19,0,Giza,Imbaba,31.185193,30.022924,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,0
2014,5,19,0,Cairo,Cairo,31.334314,30.084628,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,3
2014,5,19,0,Minya,Unknown,30.76184,28.087097,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,5,Firearms,2
2014,5,19,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,Students,Egypt,Unknown,0,6,Explosives,0
2014,5,20,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,5,21,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2014,5,22,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim Brotherhood,0,6,Explosives,2
2014,5,22,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Unknown,0,5,Firearms,1
2014,5,23,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Mosque,Egypt,Unknown,0,6,Explosives,0
2014,5,23,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Mosque,Egypt,Unknown,0,6,Explosives,0
2014,5,23,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,5,23,0,North Sinai,At Tawil,33.932246,31.110285,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,5,24,0,North Sinai,Unknown,33.617577,30.608472,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,1
2014,5,26,0,Giza,Kerdasa,31.110741,30.030554,1,0,2,Armed Assault,14,Private Citizens & Property,83,Protester,Worker,Egypt,Muslim Brotherhood,0,5,Firearms,1
2014,5,26,0,Faiyum,Faiyum,30.838811,29.311707,0,0,3,Bombing/Explosion,2,Government (General),19,Election-related,Polling Station,Egypt,Unknown,0,6,Explosives,0
2014,5,26,0,Giza,Unknown,31.156275,29.974001,0,0,3,Bombing/Explosion,2,Government (General),19,Election-related,Polling Station,Egypt,Unknown,0,6,Explosives,0
2014,5,26,0,Gharbia,Al-Mahalla Al-Kubra,31.170674,30.968777,1,0,3,Bombing/Explosion,2,Government (General),19,Election-related,Polling Station,Egypt,Unknown,0,6,Explosives,0
2014,5,26,0,Beheira,Housh Eissa,30.291146,30.908829,0,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,84,Political Party Member/Rally,Campaign Headquarters of Abdel Fattah el-Sisi,Egypt,Unknown,0,8,Incendiary,0
2014,5,28,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,Civilian: Mohamed Atef Shebal,Egypt,Unknown,0,6,Explosives,0
2014,5,28,0,Beni Suef,Wasta,31.204954,29.334104,0,0,7,Facility/Infrastructure Attack,3,Police,22,"Police Building (headquarters, station, school)",Al-Wasta Local Unit Headquarters,Egypt,Unknown,0,8,Incendiary,0
2014,5,28,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Post,Egypt,Muslim extremists,0,5,Firearms,1
2014,5,30,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Facilities,Egypt,Muslim Brotherhood,0,6,Explosives,1
2014,6,1,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Bomb Disposal Squad,Egypt,Unknown,0,6,Explosives,0
2014,6,1,0,New Valley,Unknown,27.173532,24.545564,1,0,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Patrol,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,6
2014,6,7,0,Giza,Sixth of October,30.963032,29.997914,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,1
2014,6,8,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2014,6,9,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,6,9,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,6,11,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,5,Firearms,1
2014,6,14,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),1,Business,6,Medical/Pharmaceutical,Surgeon: Wadie Ramses,Egypt,Muslim extremists,0,5,Firearms,0
2014,6,16,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Merchant: Gamal Shenouda,Egypt,Muslim extremists,0,5,Firearms,0
2014,6,21,0,North Sinai,Unknown,33.532727,31.069604,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,6,23,0,North Sinai,Unknown,33.617577,30.608472,1,0,3,Bombing/Explosion,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",Camp,International,Unknown,0,6,Explosives,22
2014,6,24,0,Giza,Sixth of October,30.963032,29.997914,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Unknown,0,6,Explosives,1
2014,6,25,0,Qalyubia,Shubra el-Kheima,31.269641,30.135777,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Shubra El-Kheima Station,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,6,25,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Ghamra Station,Egypt,Muslim Brotherhood,0,6,Explosives,0
